review_id,platform,product_name,category,subcategory,star_rating,review_text,sentiment,review_text_fixed,review_text_translated,review_text_normalized,review_tokens,split
FA020,shopee,roselife cool asymmetry s925 silver crystal cross star hoop earrings women girls fashion pierced ear circle jewelry,fashion,earrings,5,"The item arrived in good and secure condition. The quality is excellent, and I’m really satisfied with this purchase. The price is reasonable, the seller’s service is great, and the delivery was fast. Recommended!",positive,"The item arrived in good and secure condition. The quality is excellent, and I’m really satisfied with this purchase. The price is reasonable, the seller’s service is great, and the delivery was fast. Recommended!",item arrived good secure condition quality excellent im really satisfied purchase price reasonable sellers service great delivery fast recommended,item arrive good secure condition quality excellent im really satisfied purchase price reasonable seller service great delivery fast recommend,"['item', 'arrive', 'good', 'secure', 'condition', 'quality', 'excellent', 'im', 'really', 'satisfied', 'purchase', 'price', 'reasonable', 'seller', 'service', 'great', 'delivery', 'fast', 'recommend']",train
FA021,shopee,roselife cool asymmetry s925 silver crystal cross star hoop earrings women girls fashion pierced ear circle jewelry,fashion,earrings,3,"Big earring is fine. Small earring is way too small, its very hard to put it in your ear. Not suitable for thick earlobes either. If you have thick earlobes, it probably won't fit/will pinch your ear.",neutral,"Big earring is fine. Small earring is way too small, its very hard to put it in your ear. Not suitable for thick earlobes either. If you have thick earlobes, it probably won't fit/will pinch your ear.",big earring fine small earring way small hard put ear suitable thick earlobes either thick earlobes probably wont fit/will pinch ear,big earring fine small earring way small hard put ear suitable thick earlobes either thick earlobe probably wont fit/will pinch ear,"['big', 'earring', 'fine', 'small', 'earring', 'way', 'small', 'hard', 'put', 'ear', 'suitable', 'thick', 'earlobes', 'either', 'thick', 'earlobe', 'probably', 'wont', 'fit/will', 'pinch', 'ear']",train
FA022,shopee,roselife cool asymmetry s925 silver crystal cross star hoop earrings women girls fashion pierced ear circle jewelry,fashion,earrings,2,Picture showed earring that look high quality and grand. In real life it's small and like cheap looking fake diamond. But for the price it's ok,negative,Picture showed earring that look high quality and grand. In real life it's small and like cheap looking fake diamond. But for the price it's okay,picture showed earring look high quality grand real life small like cheap looking fake diamond price okay,picture show earring look high quality grand real life small like cheap look fake diamond price okay,"['picture', 'show', 'earring', 'look', 'high', 'quality', 'grand', 'real', 'life', 'small', 'like', 'cheap', 'look', 'fake', 'diamond', 'price', 'okay']",test
FA023,shopee,roselife cool asymmetry s925 silver crystal cross star hoop earrings women girls fashion pierced ear circle jewelry,fashion,earrings,1,"Bought less than 2 weeks ago but rusty, black ears. The product feels like it's not as advertised.",negative,"Bought less than 2 weeks ago but rusty, black ears. The product feels like it's not as advertised.",bought less 2 weeks ago rusty black ears product feels like advertised,bought less 2 week ago rusty black ear product feel like advertised,"['bought', 'less', '2', 'week', 'ago', 'rusty', 'black', 'ear', 'product', 'feel', 'like', 'advertised']",test
FA024,shopee,koreanstyle plated gold love clover earrings elegant needle ear studs women jewelry accessories,fashion,earrings,5,Beautiful design. Small not big. Size is just right.Affordable pricing.Well packed.,positive,Beautiful design. Small not big. Size is just right.Affordable pricing.Well packed.,beautiful design small big size rightaffordable pricingwell packed,beautiful design small big size rightaffordable pricingwell pack,"['beautiful', 'design', 'small', 'big', 'size', 'rightaffordable', 'pricingwell', 'pack']",test
FA025,shopee,koreanstyle plated gold love clover earrings elegant needle ear studs women jewelry accessories,fashion,earrings,1,Quality not good,negative,Quality not good,quality good,quality good,"['quality', 'good']",train
FA026,shopee,jojo coco s925 silver plated earrings women korean style butterfly flower love zircon hypoallergenic earrings,fashion,earrings,5,"The product has a nice design, sturdy material and features exactly as described. Fast delivery, carefully packed carefully. I am very satisfied with the quality in this price range. Will support the shop!",positive,"The product has a nice design, sturdy material and features exactly as described. Fast delivery, carefully packed carefully. I am very satisfied with the quality in this price range. Will support the shop!",product nice design sturdy material features exactly described fast delivery carefully packed carefully satisfied quality price range support shop,product nice design sturdy material feature exactly describe fast delivery carefully pack carefully satisfied quality price range support shop,"['product', 'nice', 'design', 'sturdy', 'material', 'feature', 'exactly', 'describe', 'fast', 'delivery', 'carefully', 'pack', 'carefully', 'satisfied', 'quality', 'price', 'range', 'support', 'shop']",train
FA027,shopee,jojo coco s925 silver plated earrings women korean style butterfly flower love zircon hypoallergenic earrings,fashion,earrings,3,The quality is good but I didn't receive a stud stopper.,neutral,The quality is good but I didn't receive a stud stopper.,quality good didnt receive stud stopper,quality good didnt receive stud stopper,"['quality', 'good', 'didnt', 'receive', 'stud', 'stopper']",train
FA028,shopee,jojo coco s925 silver plated earrings women korean style butterfly flower love zircon hypoallergenic earrings,fashion,earrings,1,Earrings sold without stopper,negative,Earrings sold without stopper,earrings sold without stopper,earring sell without stopper,"['earring', 'sell', 'without', 'stopper']",val
FA029,shopee,resin star heart clover stud earring hypoallergenic simple plastic earring wearable curing piercing,fashion,earrings,5,Fast delivery & received goods in good condition. Good quality product. Nice design. The product comes with a spare rubber stopper.,positive,Fast delivery dan received goods in good condition. Good quality product. Nice design. The product comes with a spare rubber stopper.,fast delivery dan received goods good condition good quality product nice design product comes spare rubber stopper,fast delivery dan receive good good condition good quality product nice design product come spare rubber stopper,"['fast', 'delivery', 'dan', 'receive', 'good', 'good', 'condition', 'good', 'quality', 'product', 'nice', 'design', 'product', 'come', 'spare', 'rubber', 'stopper']",train
FA030,shopee,autumn winter cute plush hair claw pastel color korea style fluffy hair clip hairpin head dressing,fashion,hairclaw,5,"Order received, nice purple colour. Quality ok with the price paid.",positive,"Order received, nice purple colour. Quality okay with the price paid.",order received nice purple colour quality okay price paid,order receive nice purple colour quality okay price pay,"['order', 'receive', 'nice', 'purple', 'colour', 'quality', 'okay', 'price', 'pay']",train
FA031,shopee,autumn winter cute plush hair claw pastel color korea style fluffy hair clip hairpin head dressing,fashion,hairclaw,4,Good and cheap. Everything is okay.,positive,Good and cheap. Everything is okay.,good cheap everything okay,good cheap everything okay,"['good', 'cheap', 'everything', 'okay']",train
FA032,shopee,gradient color egg flower hair clip women versatile grab clip beach updos stylish hair accessories,fashion,hairclaw,5,"Very beautiful, sparkling looking in the mirror ",positive,"Very beautiful, sparkling looking in the mirror",beautiful sparkling looking mirror,beautiful sparkle look mirror,"['beautiful', 'sparkle', 'look', 'mirror']",train
FA033,shopee,gradient color egg flower hair clip women versatile grab clip beach updos stylish hair accessories,fashion,hairclaw,4,I love this hair clip but it's not strong enough but so far its very nice,positive,I love this hair clip but it's not strong enough but so far its very nice,love hair clip strong enough far nice,love hair clip strong enough far nice,"['love', 'hair', 'clip', 'strong', 'enough', 'far', 'nice']",train
FA034,shopee,gradient color egg flower hair clip women versatile grab clip beach updos stylish hair accessories,fashion,hairclaw,3,It works fine but a little fragile,neutral,It works fine but a little fragile,works fine little fragile,work fine little fragile,"['work', 'fine', 'little', 'fragile']",train
FA035,shopee,gradient color egg flower hair clip women versatile grab clip beach updos stylish hair accessories,fashion,hairclaw,2,"Bad plastic, thin, delivered broken in half",negative,"Bad plastic, thin, delivered broken in half",bad plastic thin delivered broken half,bad plastic thin deliver broken half,"['bad', 'plastic', 'thin', 'deliver', 'broken', 'half']",val
FA036,shopee,new hot korean ins metal hairclip,fashion,hairclaw,5,"All hair clips are good quality, worth the price as the quality is over my expectations! And the design is so nice and elegant to wear it!",positive,"All hair clips are good quality, worth the price as the quality is over my expectations! And the design is so nice and elegant to wear it!",hair clips good quality worth price quality expectations design nice elegant wear,hair clip good quality worth price quality expectation design nice elegant wear,"['hair', 'clip', 'good', 'quality', 'worth', 'price', 'quality', 'expectation', 'design', 'nice', 'elegant', 'wear']",train
FA037,shopee,new hot korean ins metal hairclip,fashion,hairclaw,3,"Nice clip and design, but this dangerous when clip the hair, the claw will hurt finger",neutral,"Nice clip and design, but this dangerous when clip the hair, the claw will hurt finger",nice clip design dangerous clip hair claw hurt finger,nice clip design dangerous clip hair claw hurt finger,"['nice', 'clip', 'design', 'dangerous', 'clip', 'hair', 'claw', 'hurt', 'finger']",train
